date,tenor,term,value
2018-08-08,5Y,5,0.9934252298574067
2018-08-08,7Y,7,0.9854943869471929
2018-08-08,10Y,10,0.9669499487487263
2018-08-08,15Y,15,0.9189737980343018
2018-08-08,20Y,20,0.862380429036065
2018-08-08,25Y,25,0.8068441660489851
2018-08-08,30Y,30,0.7556559242397383
2018-08-09,1Y,1,0.9997350403435992
2018-08-09,2Y,2,0.9990578846418557
2018-08-09,3Y,3,0.9978318727707367
2018-08-09,4Y,4,0.9960084807740326
2018-08-09,5Y,5,0.9934154187946587
2018-08-09,7Y,7,0.9855205331778302
2018-08-09,10Y,10,0.9670749065356431
2018-08-09,15Y,15,0.9195320301721436
2018-08-09,20Y,20,0.8635351191593568
2018-08-09,25Y,25,0.80853986195686
2018-08-09,30Y,30,0.7576177296896579
2018-08-10,1Y,1,0.9997550353823588
2018-08-10,2Y,2,0.9991278255639212
2018-08-10,3Y,3,0.998011596776835
2018-08-10,4Y,4,0.9963874539036518
2018-08-10,5Y,5,0.9940376629352164
2018-08-10,7Y,7,0.9866183852731233
2018-08-10,10Y,10,0.9689838259788819
2018-08-10,15Y,15,0.9225718411306711
2018-08-10,20Y,20,0.8673336830645095
2018-08-10,25Y,25,0.8128739923438447
2018-08-10,30Y,30,0.7623302667854421
2018-08-13,1Y,1,0.9997400400438333
2018-08-13,2Y,2,0.9990978563923926
2018-08-13,3Y,3,0.9979766768324764
2018-08-13,4Y,4,0.9963351238746957
2018-08-13,5Y,5,0.9939181362754902
2018-08-13,7Y,7,0.986466260707283
2018-08-13,10Y,10,0.9689007707871294
2018-08-13,15Y,15,0.9227249057501216
2018-08-13,20Y,20,0.8676740543118564
2018-08-13,25Y,25,0.8134579763336406
2018-08-13,30Y,30,0.7633573751169929
2018-08-14,1Y,1,0.9997300436430365
2018-08-14,2Y,2,0.9990628826253798
2018-08-14,3Y,3,0.9978368618676488
2018-08-14,4Y,4,0.9960209619164576
2018-08-14,5Y,5,0.9934852213498889
2018-08-14,7Y,7,0.9857773390547302
2018-08-14,10Y,10,0.9678009548941627
2018-08-14,15Y,15,0.9207343076922705
2018-08-14,20Y,20,0.8649653603538315
2018-08-14,25Y,25,0.8098973470824606
2018-08-14,30Y,30,0.75873255903819
2018-08-15,1Y,1,0.9997100533783436
2018-08-15,2Y,2,0.9990828897346651
2018-08-15,3Y,3,0.9979767004272738
2018-08-15,4Y,4,0.9963226916927791
