language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,dividendYield,financialCurrency,shortName,regularMarketChangePercent,bid,marketCap,ask,esgPopulated,tradeable,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bidSize,askSize,market,messageBoardId,fullExchangeName,longName,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingPE,dividendRate,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,symbol,earningsTimestamp,averageAnalystRating,prevName,nameChangeDate
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1398.0,921.0,4.34,JPY,AIRTECH JAPAN,-4.0181956,1266.0,12644410368,1268.0,false,false,false,false,978566400000,2,-53.0,1773901800,1266.0,1300.0,1266.0 - 1300.0,1266.0,70500,1319.0,0,0,jp_market,finmb_883817,Tokyo,"Airtech Japan, Ltd.",1300.0,103162,65640,345.0,0.37459284,921.0 - 1398.0,-132.0,-0.094420604,16.467344,1754979600,1755498000,,,true,7.0,10.880962,55.0,0.005307051,CLOSED,116.35,,9987686,962.404,1260.54,5.459961,0.004331446,1197.395,68.60498,0.057295196,,1.3154559,15,20,Asia/Tokyo,JST,32400000,6291.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2570.0,1142.0,2.66,JPY,GIKEN LTD,-5.007019,2029.0,51493064704,2032.0,false,false,false,false,954806400000,2,-107.0,1773901800,2030.0,2103.0,2023.0 - 2103.0,2023.0,115900,2137.0,0,0,jp_market,finmb_8788637,Tokyo,Giken Ltd.,2100.0,146853,76560,888.0,0.7775832,1142.0 - 2570.0,-540.0,-0.21011673,35.78595,1751954400,1752472800,,,true,44.0,36.36038,54.0,0.020589612,CLOSED,55.83,98.94,25366042,1533.28,2163.44,-133.43994,-0.061679523,1720.56,309.43994,0.17984839,20.517485,1.3239591,15,20,Asia/Tokyo,JST,32400000,6289.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2565.0,1776.0,3.33,JPY,SATO CORPORATION (JAPAN),-3.634827,2280.0,74020454400,2295.0,false,false,false,false,978307200000,2,-86.0,1773901800,2280.0,2328.0,2280.0 - 2328.0,2280.0,58700,2366.0,0,0,jp_market,finmb_882438,Tokyo,Sato Corporation,2328.0,67296,55600,504.0,0.2837838,1776.0 - 2565.0,-285.0,-0.11111111,6.0958624,1754460000,1754892000,1739357940,1739357940,true,76.0,10.320011,76.0,0.032121725,CLOSED,220.93,234.4,32465113,2609.016,2382.98,-102.97998,-0.04321479,2249.615,30.38501,0.01350676,9.726963,0.87389266,15,20,Asia/Tokyo,JST,32400000,6287.T,,2.0 - Buy,Sato Holdings Corporation,2026-03-20
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1899.0,677.0,1.72,JPY,SEIKO CORP (MACHINERY),-0.61162084,1625.0,10494742528,1627.0,false,false,false,false,947030400000,2,-10.0,1773901800,1625.0,1653.0,1625.0 - 1653.0,1625.0,5100,1635.0,0,0,jp_market,finmb_5919432,Tokyo,Seiko Corporation,1635.0,10836,10770,948.0,1.4002954,677.0 - 1899.0,-274.0,-0.14428647,72.32238,1747204200,1747204200,,,false,10.0,10.050096,28.0,0.006116208,CLOSED,161.69,85.5,6458303,2649.502,1525.76,99.23999,0.06504299,1162.295,462.70496,0.39809597,19.005848,0.6133228,15,20,Asia/Tokyo,JST,32400000,6286.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,9410.0,3970.0,2.4,JPY,NISSEI ASB MACHINE CO,-5.0113893,8310.0,125025837056,8380.0,false,false,false,false,1266796800000,2,-440.0,1773901800,8340.0,8570.0,8310.0 - 8570.0,8310.0,43800,8780.0,0,0,jp_market,finmb_5686338,Tokyo,"Nissei ASB Machine Co., Ltd.",8500.0,51389,49200,4370.0,1.1007557,3970.0 - 9410.0,-1070.0,-0.113708824,57.655952,1754377200,1754982000,,,true,200.0,16.154964,200.0,0.022779044,CLOSED,516.25,410.8,14991108,3947.553,7499.8,840.2002,0.11202969,6779.7,1560.2998,0.23014289,20.301851,2.1127012,15,20,Asia/Tokyo,JST,32400000,6284.T,,2.5 - Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2694.0,1900.0,3.55,JPY,OILES CORPORATION,-1.6413623,2396.0,69810987008,2406.0,false,false,false,false,978307200000,2,-40.0,1773901800,2397.0,2432.0,2397.0 - 2432.0,2397.0,174700,2437.0,0,0,jp_market,finmb_882449,Tokyo,Oiles Corporation,2406.0,80475,184190,497.0,0.26157895,1900.0 - 2694.0,-297.0,-0.11024499,-1.9631922,1754373600,1754978400,,,true,90.0,12.136095,85.0,0.036930654,CLOSED,197.51,,29124317,2666.18,2499.02,-102.02002,-0.04082401,2272.995,124.00488,0.054555718,,0.8990391,15,20,Asia/Tokyo,JST,32400000,6282.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1185.0,855.0,1.37,JPY,ZUIKO CORPORATION,-2.4444444,878.0,23249367040,880.0,false,false,false,false,954806400000,2,-22.0,1773901800,878.0,895.0,878.0 - 895.0,878.0,41500,900.0,0,0,jp_market,finmb_5704797,Tokyo,Zuiko Corporation,895.0,60684,69600,23.0,0.026900584,855.0 - 1185.0,-307.0,-0.25907174,-22.711266,1750748400,1751266800,,,true,11.0,98.985344,12.0,0.012222222,CLOSED,8.87,242.1,26479814,1278.022,973.5,-95.5,-0.09809964,986.425,-108.42499,-0.10991711,3.6266005,0.68699914,15,20,Asia/Tokyo,JST,32400000,6279.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,17530.0,3120.0,0.88,JPY,UNION TOOL CO,-1.5282391,14790.0,256012943360,14840.0,false,false,false,false,978307200000,2,-230.0,1773901800,14820.0,15020.0,14240.0 - 15020.0,14240.0,203100,15050.0,0,0,jp_market,finmb_881476,Tokyo,Union Tool Co.,14500.0,224277,260590,11700.0,3.75,3120.0 - 17530.0,-2710.0,-0.15459213,239.90826,1778567400,1778567400,,,true,125.0,41.840767,130.0,0.008305647,CLOSED,354.2,384.95,17274828,4593.95,12363.2,2456.7998,0.19871876,8486.25,6333.75,0.7463544,38.498505,3.225982,15,20,Asia/Tokyo,JST,32400000,6278.T,1770877800,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,6950.0,3235.0,2.24,JPY,HOSOKAWA MICRON CORP,-3.6484246,5800.0,85035089920,5900.0,false,false,false,false,978307200000,2,-220.0,1773901800,5810.0,5930.0,5810.0 - 5930.0,5810.0,34000,6030.0,0,0,jp_market,finmb_765667,Tokyo,Hosokawa Micron Corporation,5930.0,38112,33520,2575.0,0.79598147,3235.0 - 6950.0,-1140.0,-0.16402878,39.32854,1754546400,1754978400,,,true,120.0,19.011158,130.0,0.019900497,CLOSED,305.61,462.6,14635988,4731.984,6255.4,-445.3999,-0.071202464,5565.975,244.0249,0.043842256,12.559446,1.2278148,15,20,Asia/Tokyo,JST,32400000,6277.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,720.0,225.0,3.03,JPY,SIRIUSVISION CO LTD,-2.281369,255.0,1193710464,257.0,false,false,false,false,946944000000,2,-6.0,1773901800,257.0,262.0,254.0 - 262.0,254.0,23600,263.0,0,0,jp_market,finmb_9205380,Tokyo,"SiriusVision Co., Ltd.",260.0,92427,22470,32.0,0.14222223,225.0 - 720.0,-463.0,-0.64305556,-14.617938,1754982000,1755500400,,,true,0.0,,10.0,0.0,CLOSED,-160.93,,4644788,367.007,290.42,-33.420013,-0.11507476,297.31,-40.309998,-0.13558239,,0.70025915,15,20,Asia/Tokyo,JST,32400000,6276.T,,,"Navitas Co., Ltd.",2026-03-20
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,77610.0,41700.0,1.54,JPY,SMC CORP,-4.6590242,64800.0,4095830917120,64880.0,false,false,false,false,978307200000,2,-3170.0,1773901800,64870.0,66500.0,64790.0 - 66500.0,64790.0,328400,68040.0,0,0,jp_market,finmb_877127,Tokyo,SMC Corporation,66080.0,316417,264400,23170.0,0.5556355,41700.0 - 77610.0,-12740.0,-0.1641541,15.7153015,1778740200,1778740200,1739530740,1739530740,true,1000.0,26.246687,1000.0,0.014697237,CLOSED,2471.55,3283.12,63139059,32344.791,66534.4,-1664.3984,-0.025015607,54956.7,9913.301,0.18038385,19.758644,2.005578,15,20,Asia/Tokyo,JST,32400000,6273.T,1770877800,1.9 - Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1660.0,1020.0,3.53,JPY,RHEON AUTOMATIC MACHINERY CO,0.52562416,1487.0,41208369152,1532.0,false,false,false,false,978307200000,2,8.0,1773901800,1530.0,1530.0,1483.0 - 1530.0,1483.0,142300,1522.0,0,0,jp_market,finmb_880796,Tokyo,"Rheon Automatic Machinery Co., Ltd.",1501.0,97825,94730,510.0,0.5,1020.0 - 1660.0,-130.0,-0.078313254,17.061974,1754460900,1754979300,,,true,50.0,11.111112,54.0,0.03285151,CLOSED,137.7,159.25,26933574,1529.241,1539.2,-9.199951,-0.0059770993,1415.28,114.71997,0.081058145,9.607535,1.0004964,15,20,Asia/Tokyo,JST,32400000,6272.T,,0.0 - Strong Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,16720.0,3135.0,1.29,JPY,MODEC INC(JAPAN),3.1851358,15550.0,1062697435136,15640.0,false,false,false,false,1057104000000,2,480.0,1773901800,15550.0,15925.0,15040.0 - 15925.0,15040.0,4171300,15070.0,0,0,jp_market,finmb_5722681,Tokyo,"MODEC, Inc.",15080.0,3078060,2119420,12415.0,3.9601276,3135.0 - 16720.0,-1170.0,-0.06997608,264.1686,1778049000,1778049000,,,true,140.0,18.518518,200.0,0.00928998,CLOSED,839.7,363.83,68340671,3327.565,14239.0,1311.0,0.09207107,10161.465,5388.535,0.5302912,42.739742,4.6730866,15,20,Asia/Tokyo,JST,32400000,6269.T,1770964200,1.7 - Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,5217.0,1888.5,1.89,JPY,NABTESCO CORP,-4.6184297,4336.0,510219583488,4357.0,false,false,false,false,978307200000,2,-210.0,1773901800,4337.0,4457.0,4337.0 - 4457.0,4337.0,810000,4547.0,0,0,jp_market,finmb_9245873,Tokyo,Nabtesco Corporation,4407.0,889355,808690,2448.5,1.2965317,1888.5 - 5217.0,-880.0,-0.16867931,73.618904,1777530600,1777530600,1746010740,1746010740,true,80.0,10086.046,82.0,0.017594019,CLOSED,0.43,107.88,117643437,2320.545,4390.8,-53.799805,-0.012252849,3497.595,839.405,0.23999493,40.202076,1.8689575,15,20,Asia/Tokyo,JST,32400000,6268.T,1770877800,2.1 - Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,4440.0,2535.0,3.95,JPY,GENERAL PACKER CO,-3.1847134,3820.0,6379782144,3880.0,false,false,false,false,1071705600000,2,-125.0,1773886840,3800.0,3915.0,3800.0 - 3915.0,3800.0,1300,3925.0,0,0,jp_market,finmb_9464225,Tokyo,"General Packer Co., Ltd.",3915.0,1394,1650,1265.0,0.4990138,2535.0 - 4440.0,-640.0,-0.14414415,33.94431,1749796200,1749796200,,,false,115.0,9.099181,150.0,0.029299363,CLOSED,417.62,,1678890,4402.323,4001.8,-201.80005,-0.050427318,3560.08,239.91992,0.06739172,,0.8631806,15,20,Asia/Tokyo,JST,32400000,6267.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2960.0,1302.0,1.47,JPY,TAZMO CO LTD,-5.055487,2310.0,33424101376,2311.0,false,false,false,false,1089849600000,2,-123.0,1773901800,2310.0,2395.0,2310.0 - 2395.0,2310.0,133600,2433.0,0,0,jp_market,finmb_10404430,Tokyo,"Tazmo Co., Ltd.",2383.0,269262,158520,1008.0,0.7741935,1302.0 - 2960.0,-650.0,-0.2195946,9.73872,1754548200,1754980200,,,true,34.0,9.451718,34.0,0.013974517,CLOSED,244.4,286.8,14469308,1834.031,2505.32,-195.32007,-0.07796212,2266.72,43.28003,0.019093681,8.054394,1.2595206,15,20,Asia/Tokyo,JST,32400000,6266.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2780.0,1766.0,1.85,JPY,CONVUM LTD,-0.1105787,2700.0,4120966912,2750.0,false,false,false,false,1098230400000,2,-3.0,1773896878,2710.0,2712.0,2703.0 - 2712.0,2703.0,1000,2713.0,0,0,jp_market,finmb_11732543,Tokyo,CONVUM Ltd.,2712.0,2189,830,944.0,0.5345413,1766.0 - 2780.0,-70.0,-0.025179856,34.15842,1754550000,1754982000,,,true,50.0,16.722202,50.0,0.018429782,CLOSED,162.06,,1520652,3943.157,2576.42,133.58008,0.051847167,2363.785,346.2151,0.1464664,,0.6872666,15,20,Asia/Tokyo,JST,32400000,6265.T,,,Myotoku Ltd.,2026-03-20
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,4200.0,894.0,2.36,JPY,MARUMAE CO.LTD,-5.4411764,3215.0,40709275648,3230.0,false,false,false,false,1167091200000,2,-185.0,1773901800,3215.0,3295.0,3190.0 - 3295.0,3190.0,201700,3400.0,0,0,jp_market,finmb_30396610,Tokyo,"Marumae Co., Ltd.",3295.0,355894,225670,2321.0,2.596197,894.0 - 4200.0,-985.0,-0.2345238,134.50037,1750917600,1751263200,,,true,40.0,30.02989,76.0,0.011764706,CLOSED,107.06,105.6,12662294,655.648,3089.44,125.56006,0.040641688,2085.48,1129.52,0.54161155,30.445076,4.903546,15,20,Asia/Tokyo,JST,32400000,6264.T,,,"Marumae Co.,Ltd.",2026-03-20
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1005.0,395.0,5.14,JPY,PEGASUS CO LTD,-2.8714108,778.0,18626504704,779.0,false,false,false,false,1140652800000,2,-23.0,1773901800,778.0,802.0,777.0 - 802.0,777.0,95400,801.0,0,0,jp_market,finmb_5685136,Tokyo,"Pegasus Co., Ltd.",790.0,91465,99070,383.0,0.9696202,395.0 - 1005.0,-227.0,-0.22587065,50.48356,1753768800,1754287200,,,true,18.0,16.9204,40.0,0.02247191,CLOSED,45.98,96.7,23941524,1290.457,770.66,7.340027,0.009524339,695.79,82.21002,0.1181535,8.045502,0.60288715,15,20,Asia/Tokyo,JST,32400000,6262.T,,0.0 - Strong Buy,"Pegasus Sewing Machine Mfg. Co., Ltd.",2026-03-20
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,3060.0,1099.0,2.59,JPY,HIRATA CORPORATION,-5.173716,2510.0,76901261312,2517.0,false,false,false,false,1166054400000,2,-137.0,1773901800,2511.0,2583.0,2510.0 - 2583.0,2510.0,336900,2648.0,0,0,jp_market,finmb_5533171,Tokyo,Hirata Corporation,2575.0,348420,387290,1412.0,1.2848043,1099.0 - 3060.0,-549.0,-0.17941177,45.705997,1754460600,1754979000,,,true,120.0,12.018954,65.0,0.04531722,CLOSED,208.92,609.77,30625752,2359.472,2714.6,-203.6001,-0.07500187,2209.875,301.125,0.13626337,4.117946,1.0642211,15,20,Asia/Tokyo,JST,32400000,6258.T,,1.0 - Strong Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1205.0,971.0,4.97,JPY,FUJISHOJI CO.LTD.,-1.0805501,1007.0,21071024128,1008.0,false,false,false,false,1170979200000,2,-11.0,1773901800,1007.0,1018.0,1006.0 - 1018.0,1006.0,35000,1018.0,0,0,jp_market,finmb_5481046,Tokyo,"Fujishoji Co.,Ltd.",1013.0,39151,35310,36.0,0.03707518,971.0 - 1205.0,-198.0,-0.16431536,-15.802675,1746772200,1746772200,,,false,55.0,,50.0,0.054027505,CLOSED,-202.71,107.2,20924553,2033.051,1059.68,-52.680054,-0.04971317,1060.465,-53.464966,-0.050416533,9.393657,0.49531466,15,20,Asia/Tokyo,JST,32400000,6257.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,887.0,583.0,1.3,JPY,NPC INCORPORATED,-5.412054,769.0,16089945088,771.0,false,false,false,false,1183334400000,2,-44.0,1773901800,769.0,795.0,768.0 - 795.0,768.0,228300,813.0,0,0,jp_market,finmb_34643443,Tokyo,NPC Incorporated,789.0,286648,239470,186.0,0.31903946,583.0 - 887.0,-118.0,-0.1330327,-11.71068,1751868300,1752213900,,,true,10.0,12.530553,10.0,0.012300123,CLOSED,61.37,85.8,20923206,480.963,753.56,15.440002,0.020489413,703.67,65.33002,0.09284184,8.962704,1.5988755,15,20,Asia/Tokyo,JST,32400000,6255.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,4155.0,1720.0,3.53,JPY,NOMURA MICRO SCIENCE CO LTD,-7.081967,2834.0,107882422272,2846.0,false,false,false,false,1191542400000,2,-216.0,1773901800,2834.0,2984.0,2834.0 - 2984.0,2834.0,913000,3050.0,0,0,jp_market,finmb_5630582,Tokyo,"Nomura Micro Science Co., Ltd.",2979.0,1056337,650840,1114.0,0.64767444,1720.0 - 4155.0,-1321.0,-0.3179302,3.9618492,1747290600,1747290600,,,false,80.0,9.460858,100.0,0.026229508,CLOSED,299.55,234.88,38067193,1013.677,3300.62,-466.62012,-0.14137347,3064.335,-230.33496,-0.07516638,12.065736,2.7957623,15,20,Asia/Tokyo,JST,32400000,6254.T,,3.0 - Hold,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,3945.0,1785.0,3.06,JPY,YAMABIKO CORPORATION,-5.643045,3590.0,147070418944,3620.0,false,false,false,false,978307200000,2,-215.0,1773901800,3595.0,3710.0,3595.0 - 3710.0,3595.0,110200,3810.0,0,0,jp_market,finmb_61202855,Tokyo,Yamabiko Corporation,3700.0,113986,100670,1810.0,1.0140057,1785.0 - 3945.0,-350.0,-0.0887199,39.61165,1754546400,1754978400,,,true,90.0,10.18327,110.0,0.023622047,CLOSED,353.03,328.6,40909126,2932.52,3479.68,115.32007,0.033141,2708.775,886.2251,0.32716823,10.940352,1.225908,15,20,Asia/Tokyo,JST,32400000,6250.T,,0.0 - Strong Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,3180.0,1950.0,3.51,JPY,GAMECARD HOLDINGS INC,-2.0274916,2850.0,39990341632,2851.0,false,false,false,false,1144800000000,2,-59.0,1773901800,2851.0,2915.0,2851.0 - 2915.0,2851.0,24800,2910.0,0,0,jp_market,finmb_26304715,Tokyo,"Gamecard Holdings, Inc.",2909.0,22277,17610,901.0,0.46205127,1950.0 - 3180.0,-329.0,-0.10345912,14.131308,1746774000,1746774000,,,false,100.0,8.375195,100.0,0.03436426,CLOSED,340.41,739.8,14026777,4329.719,2931.78,-80.78003,-0.027553236,2796.6,54.399902,0.019452156,3.8537443,0.65847224,15,20,Asia/Tokyo,JST,32400000,6249.T,,,"Gamecard-Joyco Holdings,Inc.",2026-03-20
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2060.0,1390.0,2.96,JPY,YOKOTA MANUFACTURING CO LIMITED,-1.7469561,1851.0,3443084288,1888.0,false,false,false,false,1371081600000,2,-33.0,1773886237,1856.0,1856.0,1856.0 - 1856.0,1856.0,100,1889.0,0,0,jp_market,finmb_60981771,Tokyo,"Yokota Manufacturing Co., Ltd.",1856.0,1686,1500,466.0,0.3352518,1390.0 - 2060.0,-204.0,-0.099029124,23.650896,1746685800,1746685800,,,false,0.0,11.062105,55.0,0.0,CLOSED,167.78,,1855110,1602.601,1800.42,55.579956,0.03087055,1664.445,191.55505,0.11508644,,1.1581174,15,20,Asia/Tokyo,JST,32400000,6248.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1838.0,852.0,3.56,JPY,HISAKA WORKS LTD,-3.6196318,1565.0,41307774976,1581.0,false,false,false,false,978307200000,2,-59.0,1773901800,1571.0,1602.0,1565.0 - 1602.0,1565.0,45500,1630.0,0,0,jp_market,finmb_880471,Tokyo,"Hisaka Works, Ltd.",1592.0,54168,53170,719.0,0.8438967,852.0 - 1838.0,-267.0,-0.14526659,54.019608,1754544600,1754976600,,,true,51.0,10.319911,56.0,0.031288344,CLOSED,152.23,51.05,26293936,2327.799,1615.78,-44.78003,-0.027714187,1463.44,107.56006,0.0734981,30.773752,0.6748864,15,20,Asia/Tokyo,JST,32400000,6247.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2119.0,1357.0,4.47,JPY,TECHNO SMART CORP,-1.2531328,1970.0,22636591104,1981.0,false,false,false,false,954979200000,2,-25.0,1773901498,1970.0,1980.0,1963.0 - 1980.0,1963.0,3000,1995.0,0,0,jp_market,finmb_6123275,Tokyo,Techno Smart Corp.,1963.0,7851,5200,613.0,0.45173177,1357.0 - 2119.0,-149.0,-0.07031619,13.872838,1747206000,1747206000,,,false,0.0,9.624781,88.0,0.0,CLOSED,204.68,,11490655,1812.644,2036.62,-66.619995,-0.03271106,1911.25,58.75,0.030739045,,1.0868102,15,20,Asia/Tokyo,JST,32400000,6246.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1929.0,1351.0,4.79,JPY,HIRANO TECSEED CO,-2.877698,1753.0,26567587840,1777.0,false,false,false,false,954979200000,2,-52.0,1773901800,1755.0,1788.0,1750.0 - 1788.0,1750.0,29100,1807.0,0,0,jp_market,finmb_5705774,Tokyo,"HIRANO TECSEED Co.,Ltd.",1767.0,39687,26640,404.0,0.29903775,1351.0 - 1929.0,-174.0,-0.090202175,1.9163728,1746772200,1746772200,,,false,45.0,28.247223,84.0,0.024903154,CLOSED,62.13,155.5,15138227,2587.088,1810.66,-55.660034,-0.03074019,1629.615,125.38501,0.07694149,11.286174,0.6783689,15,20,Asia/Tokyo,JST,32400000,6245.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,849.0,413.0,3.67,JPY,YAMASHIN-FILTER CORP,-3.9138942,491.0,34185658368,492.0,false,false,false,false,1412726400000,2,-20.0,1773901800,491.0,502.0,491.0 - 502.0,491.0,429500,511.0,0,0,jp_market,finmb_47110820,Tokyo,Yamashin-Filter Corp.,501.0,448487,409640,78.0,0.18886198,413.0 - 849.0,-358.0,-0.42167255,-22.677166,1754546400,1754978400,,,true,12.0,19.64786,18.0,0.023483366,CLOSED,24.99,21.55,69624557,321.783,583.46,-92.46002,-0.15846848,634.33,-143.33002,-0.22595496,22.784224,1.5258731,15,20,Asia/Tokyo,JST,32400000,6240.T,,0.0 - Strong Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1650.0,968.0,2.17,JPY,NAGAOKA INTERNATIONAL CORPORATI,8.333334,1600.0,11230034944,1612.0,false,false,false,false,1435536000000,2,124.0,1773901800,1612.0,1650.0,1472.0 - 1650.0,1472.0,99800,1488.0,0,0,jp_market,finmb_50949598,Tokyo,Nagaoka International Corporation,1472.0,10956,16230,644.0,0.6652893,968.0 - 1650.0,-38.0,-0.023030303,29.790665,1747036800,1747036800,,,false,35.0,14.8148155,35.0,0.023521505,CLOSED,108.81,,6966523,1089.209,1472.62,139.38,0.09464764,1436.66,175.33997,0.12204694,,1.4799731,15,20,Asia/Tokyo,JST,32400000,6239.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1356.0,807.0,3.16,JPY,FURYU CORPORATION,-3.521127,1232.0,32658769920,1234.0,false,false,false,false,1450396800000,2,-45.0,1773901800,1233.0,1265.0,1233.0 - 1265.0,1233.0,188100,1278.0,0,0,jp_market,finmb_42154921,Tokyo,FURYU Corporation,1265.0,169658,283950,426.0,0.527881,807.0 - 1356.0,-123.0,-0.090707965,20.058418,1754551800,1754983800,,,true,39.0,17.60674,39.0,0.030516433,CLOSED,70.03,111.37,26487242,883.244,1129.68,103.31995,0.091459475,1074.245,158.755,0.14778286,11.071204,1.3959903,15,20,Asia/Tokyo,JST,32400000,6238.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2977.0,1579.0,3.26,JPY,IWAKI CO LTD,-4.157132,2510.0,55747416064,2525.0,false,false,false,false,1458259200000,2,-109.0,1773901800,2513.0,2557.0,2513.0 - 2557.0,2513.0,20300,2622.0,0,0,jp_market,finmb_5567240,Tokyo,"Iwaki Co., Ltd.",2539.0,26015,21780,934.0,0.59151363,1579.0 - 2977.0,-464.0,-0.1558616,5.5882335,1754550000,1754982000,,,true,73.0,12.106759,82.0,0.027841343,CLOSED,207.57,226.4,22183612,1760.527,2704.52,-191.52002,-0.07081479,2580.0,-67.0,-0.025968993,11.099824,1.4274135,15,20,Asia/Tokyo,JST,32400000,6237.T,,0.0 - Strong Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,3830.0,1158.0,2.04,JPY,OPTORUN CO LTD,-6.900068,2738.0,109183574016,2748.0,false,false,false,false,1513728000000,2,-203.0,1773901800,2739.0,2861.0,2731.0 - 2861.0,2731.0,523500,2942.0,0,0,jp_market,finmb_1062392,Tokyo,"Optorun Co.,Ltd.",2820.0,398329,562830,1581.0,1.3652849,1158.0 - 3830.0,-1091.0,-0.2848564,69.38776,1778567400,1778567400,1770964200,1770964200,true,54.0,36.898827,56.0,0.018354861,CLOSED,74.23,175.35,39862567,1439.48,2451.22,287.78003,0.11740278,1867.855,871.145,0.46638793,15.620188,1.9027705,15,20,Asia/Tokyo,JST,32400000,6235.T,1770964200,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,543.0,339.0,2.51,JPY,KLASS CORPORATION,-1.2376238,399.0,2070579840,400.0,false,false,false,false,1538006400000,2,-5.0,1773901800,399.0,402.0,399.0 - 402.0,399.0,3600,404.0,0,0,jp_market,finmb_5457994,Tokyo,KLASS Corporation,401.0,6534,4480,60.0,0.17699115,339.0 - 543.0,-144.0,-0.26519337,-2.6829243,1754546400,1754978400,,,true,10.0,12.422167,10.0,0.024752475,CLOSED,32.12,59.2,5189423,581.776,405.98,-6.980011,-0.017192991,420.97,-21.970001,-0.052188996,6.739865,0.68583095,15,20,Asia/Tokyo,JST,32400000,6233.T,,,"Kyokuto Sanki Co.,Ltd.",2026-03-20
